Index,Fishery,Region,GearType_specific,GearType_general,Year,Target,Target_HMS,Overfishing_Fm,Overfishing_Fm_numeric,Overfishing_Bt,Overfishing_Bt_numeric,TotalBycatch_lbs,TotalBycatch_inds,Bycatch_ratio,ESA_num,ESA_lbs,ESA_birdturt,IUCN_num,IUCN_lbs,IUCN_birdturt,MMPA,VessPers,NORM_Overfishing_Fm,NORM_Overfishing_Bt,NORM_TotalBycatch_lbs,NORM_TotalBycatch_inds,NORM_Bycatch_ratio,NORM_ESA_num,NORM_ESA_lbs,NORM_ESA_birdturt,NORM_IUCN_num,NORM_IUCN_lbs,NORM_IUCN_birdturt,NORM_MMPA,mean_criteria
295,Gulf of Alaska Sablefish Trawl,AK,trawl,trawl,2013,Sablefish,Y,None,0,None,0,1253864.13,0,0.663321055,0,0,0,0,0,0,1,NA,0,0,0.004239546,0,0.79129379,0,0,0,0,0,0,0,0.066294445
371,Gulf of Alaska Sablefish Trawl,AK,trawl,trawl,2014,Sablefish,M,None,0,None,0,640077.18,NA,0.630158374,1,0,0,18,0,0,1,NA,0,0,0.002164219,NA,0.751733123,0.166666667,0,0,0.4,0,0,0,0.120051274
455,Gulf of Alaska Sablefish Trawl,AK,trawl,trawl,2015,Sablefish,M,None,0,None,0,1303007.39,0,0.684987461,1,0,0,0,0,0,1,NA,0,0,0.004405709,0,0.817140237,0.166666667,0,0,0,0,0,0,0.082351051
422,St. Matthew Island Blue King Crab Pot,AK,pots and traps,pots and traps,2014,Blue King crab,N,Unlisted,0,Unlisted,0,320576,0,0.509530977,0,0,0,16,0,0,2,NA,0,0,0.001083927,0,0.607833409,0,0,0,0.355555556,0,0,0.5,0.122039408
506,St. Matthew Island Blue King Crab Pot,AK,pots and traps,pots and traps,2015,Blue King crab,N,Unlisted,0,Unlisted,0,97204.85,0,0.477365203,0,0,0,0,0,0,2,NA,0,0,0.000328668,0,0.569461979,0,0,0,0,0,0,0.5,0.089149221
378,Mid-Atlantic Bottom Longline,NE,Bottom longline,longline,2014,"Atlantic cod, Tilefish, Other finfish",Y,1: Atlantic cod,1,1: Atlantic cod,1,57255.24,0,0.045430771,2,0,0,23,43543,0,1,1207,0.5,0.5,0.000193591,0,0.054195607,0.333333333,0,0,0.511111111,0.003901475,0,0,0.15856126
462,Mid-Atlantic Bottom Longline,NE,Bottom longline,longline,2015,"Atlantic cod, Tilefish, Other finfish",Y,1: Atlantic cod,1,1: Atlantic cod,1,129654.74,0,0.119575662,2,0,0,44,96513.91,0,1,1207,0.5,0.5,0.000438387,0,0.142645071,0.333333333,0,0,0.977777778,0.008647695,0,0,0.205236855
379,Mid-Atlantic Clam/Quahog Dredge,NE,"Dredge, clam",dredge,2014,"Ocean quahog, Atlantic surfclam",N,None,0,None,0,NA,0,NA,0,0,0,16,0,0,1,NA,0,0,NA,0,NA,0,0,0,0.355555556,0,0,0,0.035555556
463,Mid-Atlantic Clam/Quahog Dredge,NE,"Dredge, clam",dredge,2015,"Ocean quahog, Atlantic surfclam",N,None,0,None,0,6002313.65,0,0.018999648,2,0,0,44,241146.83,0,1,NA,0,0,0.020294931,0,0.022665199,0.333333333,0,0,0.977777778,0.021606879,0,0,0.114639843
380,Mid-Atlantic Conch Pots and Traps,NE,pots and traps,pots and traps,2014,Whelks,N,Unlisted,0,Unlisted,0,330656.6,0,0.131464976,2,0,0,23,0,0,2,NA,0,0,0.001118011,0,0.156828158,0.333333333,0,0,0.511111111,0,0,0.5,0.125199218
464,Mid-Atlantic Conch Pots and Traps,NE,pots and traps,pots and traps,2015,Whelks,N,Unlisted,0,Unlisted,0,471712.54,0,0.193854748,2,0,0,44,9.26,0,2,NA,0,0,0.001594947,0,0.23125462,0.333333333,0,0,0.977777778,8.30E-07,0,0.5,0.170330126
129,Mid-Atlantic Extra-Large-Mesh Gillnet,NE,Extra-Large-Mesh Gillnet,gillnet,2011,"Striped bass, Goosefish, Skates, Other finfish",M,None,0,None,0,1706746.59,NA,0.182487246,0,0,NA,10,194597.62,NA,3,5495,0,0,0.005770826,NA,0.217694016,0,0,NA,0.222222222,0.017436046,NA,1,0.162569234
216,Mid-Atlantic Extra-Large-Mesh Gillnet,NE,Extra-Large-Mesh Gillnet,gillnet,2012,"Striped bass, Goosefish, Skates, Other finfish",M,None,0,None,0,1047960,NA,0.122078958,0,0,NA,10,119121.16,NA,3,5509,0,0,0.003543346,NA,0.145631321,0,0,NA,0.222222222,0.010673317,NA,1,0.153563356
303,Mid-Atlantic Extra-Large-Mesh Gillnet,NE,Extra-Large-Mesh Gillnet,gillnet,2013,"Striped bass, Goosefish, Skates, Other finfish",M,None,0,None,0,991492.1,NA,0.13203745,0,0,NA,10,265188.87,NA,3,5509,0,0,0.003352418,NA,0.157511078,0,0,NA,0.222222222,0.023761058,NA,1,0.156316308
381,Mid-Atlantic Extra-Large-Mesh Gillnet,NE,Extra-Large-Mesh Gillnet,gillnet,2014,"Striped bass, Goosefish, Skates, Other finfish",M,Striped bass unlisted,0,"Striped bass unlisted, Barndoor skate rebuilding",0,1713354.54,NA,0.195802877,2,24097.03,NA,23,545774.25,NA,3,5509,0,0,0.005793168,NA,0.233578596,0.333333333,0.013921291,NA,0.511111111,0.04890165,NA,1,0.238515461
465,Mid-Atlantic Extra-Large-Mesh Gillnet,NE,Extra-Large-Mesh Gillnet,gillnet,2015,"Striped bass, Goosefish, Skates, Other finfish",M,Striped bass unlisted,0,"Striped bass unlisted, Barndoor skate rebuilding",0,1029145.66,NA,0.136887475,2,19375.36,NA,45,230436.18,NA,3,5509,0,0,0.003479732,NA,0.163296805,0.333333333,0.011193496,NA,1,0.020647199,NA,1,0.281327841
42,Mid-Atlantic Extra-Large-Mesh Gillnet,NE,Extra-Large-Mesh Gillnet,gillnet,2010,"Striped bass, Goosefish, Skates, Other finfish",M,None,0,None,0,1073052.87,NA,0.147513814,1,0,NA,10,82941.44,NA,3,670,0,0,0.00362819,NA,0.175973255,0.166666667,0,NA,0.222222222,0.007431595,NA,1,0.175102437
382,Mid-Atlantic Fish Pots and Traps,NE,pots and traps,pots and traps,2014,"Black sea bass, Tautog, Other finfish",Y,Tautog unlisted,0,tautog unlisted,0,475842.73,0,0.483470183,2,0,0,23,22577.7,0,2,NA,0,0,0.001608912,0,0.576744776,0.333333333,0,0,0.511111111,0.002022973,0,0.5,0.160401759
466,Mid-Atlantic Fish Pots and Traps,NE,pots and traps,pots and traps,2015,"Black sea bass, Tautog, Other finfish",Y,Tautog unlisted,0,Tautog unlisted,0,160029.64,0,0.303771444,2,0,0,45,11993.58,0,2,NA,0,0,0.00054109,0,0.362377246,0.333333333,0,0,1,0.001074631,0,0.5,0.183110525
43,Mid-Atlantic General Category Closed Area Scallop Dredge,NE,"Dredge, New Bedford",dredge,2010,"Atlantic sea scallop, Goosefish",N,None,0,None,0,902646.61,NA,0.083933062,1,0,NA,10,15692.67,NA,1,233,0,0,0.003052015,NA,0.10012604,0.166666667,0,NA,0.222222222,0.001406071,NA,0,0.054830335
130,Mid-Atlantic General Category Closed Area Scallop Dredge,NE,"Dredge, New Bedford",dredge,2011,"Atlantic sea scallop, Goosefish",N,None,0,None,0,242763.53,NA,0.058581517,0,0,NA,10,1228.12,NA,1,258,0,0,0.000820828,NA,0.06988349,0,0,NA,0.222222222,0.00011004,NA,0,0.03255962
217,Mid-Atlantic General Category Closed Area Scallop Dredge,NE,"Dredge, New Bedford",dredge,2012,"Atlantic sea scallop, Goosefish",N,None,0,None,0,17330.01,NA,0.034323644,0,0,NA,10,948.22,NA,1,230,0,0,5.86E-05,NA,0.040945612,0,0,NA,0.222222222,8.50E-05,NA,0,0.029256821
304,Mid-Atlantic General Category Closed Area Scallop Dredge,NE,"Dredge, New Bedford",dredge,2013,"Atlantic sea scallop, Goosefish",N,None,0,None,0,NA,NA,NA,0,0,NA,0,5727.13,NA,1,403,0,0,NA,NA,NA,0,0,NA,0,0.000513154,NA,0,7.33E-05
383,Mid-Atlantic General Category Closed Area Scallop Dredge,NE,"Dredge, New Bedford",dredge,2014,"Atlantic sea scallop, Goosefish",N,None,0,None,0,62358.36,NA,0.02799428,2,0,NA,23,358.61,NA,1,403,0,0,0.000210845,NA,0.033395141,0.333333333,0,NA,0.511111111,3.21E-05,NA,0,0.097564729
467,Mid-Atlantic General Category Closed Area Scallop Dredge,NE,"Dredge, New Bedford",dredge,2015,"Atlantic sea scallop, Goosefish",N,None,0,None,0,2460772.85,NA,0.195029015,2,0,NA,45,4437.91,NA,1,403,0,0,0.008320328,NA,0.232655435,0.333333333,0,NA,1,0.000397639,NA,0,0.174967415
44,Mid-Atlantic General Category Closed Area Scallop Trawl,NE,Bottom trawl,trawl,2010,"Summer flounder, Atlantic sea scallop",N,None,0,None,0,51917.88,NA,0.03816587,1,0,NA,10,0,NA,1,NA,0,0,0.000175544,NA,0.045529108,0.166666667,0,NA,0.222222222,0,NA,0,0.048288171
131,Mid-Atlantic General Category Closed Area Scallop Trawl,NE,Bottom trawl,trawl,2011,"Summer flounder, Atlantic sea scallop",M,None,0,None,0,NA,NA,NA,0,0,NA,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,0,0,NA,0,0
218,Mid-Atlantic General Category Closed Area Scallop Trawl,NE,Bottom trawl,trawl,2012,"Summer flounder, Atlantic sea scallop",N,None,0,None,0,NA,NA,NA,0,0,NA,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,0,0,NA,0,0
305,Mid-Atlantic General Category Closed Area Scallop Trawl,NE,Bottom trawl,trawl,2013,"Summer flounder, Atlantic sea scallop",Y,None,0,None,0,NA,NA,NA,0,0,NA,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,0,0,NA,0,0
384,Mid-Atlantic General Category Closed Area Scallop Trawl,NE,Bottom trawl,trawl,2014,"Summer flounder, Atlantic sea scallop",N,None,0,None,0,NA,NA,NA,0,0,NA,16,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,0.355555556,0,NA,0,0.050793651
468,Mid-Atlantic General Category Closed Area Scallop Trawl,NE,Bottom trawl,trawl,2015,"Summer flounder, Atlantic sea scallop",N,None,0,None,0,299050.14,NA,0.278240311,2,0,NA,45,49.5,NA,1,NA,0,0,0.001011144,NA,0.331920461,0.333333333,0,NA,1,4.44E-06,NA,0,0.185141041
306,Mid-Atlantic General Category Open Area Scallop Dredge,NE,"Dredge, New Bedford",dredge,2013,"Atlantic sea scallop, Goosefish",N,None,0,None,0,1684113.8,NA,0.135200746,0,0,NA,10,14570.91,NA,1,511,0,0,0.0056943,NA,0.16128466,0,0,NA,0.222222222,0.001305561,NA,0,0.043389638
45,Mid-Atlantic General Category Open Area Scallop Dredge,NE,"Dredge, New Bedford",dredge,2010,"Atlantic sea scallop, Goosefish",N,None,0,None,0,391981.76,NA,0.138242376,1,0,NA,10,902.9,NA,1,NA,0,0,0.001325363,NA,0.164913103,0.166666667,0,NA,0.222222222,8.09E-05,NA,0,0.061689806
132,Mid-Atlantic General Category Open Area Scallop Dredge,NE,"Dredge, New Bedford",dredge,2011,"Atlantic sea scallop, Goosefish",N,None,0,None,0,1689048.61,NA,0.127343322,0,0,NA,10,15249.21,NA,1,NA,0,0,0.005710985,NA,0.151911324,0,0,NA,0.222222222,0.001366337,NA,0,0.042356763
219,Mid-Atlantic General Category Open Area Scallop Dredge,NE,"Dredge, New Bedford",dredge,2012,"Atlantic sea scallop, Goosefish",N,None,0,None,0,2251578.4,NA,0.158191625,0,0,NA,10,46126.95,NA,1,NA,0,0,0.007613003,NA,0.188711107,0,0,NA,0.222222222,0.004132998,NA,0,0.04696437
385,Mid-Atlantic General Category Open Area Scallop Dredge,NE,"Dredge, New Bedford",dredge,2014,"Atlantic sea scallop, Goosefish",N,None,0,None,0,5409914.67,NA,0.358527861,2,0,NA,23,24926.37,NA,1,NA,0,0,0.018291921,NA,0.427697671,0.333333333,0,NA,0.511111111,0.002233415,NA,0,0.143629717
469,Mid-Atlantic General Category Open Area Scallop Dredge,NE,"Dredge, New Bedford",dredge,2015,"Atlantic sea scallop, Goosefish",N,None,0,None,0,4276068.36,NA,0.386672372,2,0,NA,45,24511.09,NA,1,NA,0,0,0.014458177,NA,0.461272026,0.333333333,0,NA,1,0.002196206,NA,0,0.201251082
